{'elevation': 19.0, 'canting': 7.0, 'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.9038123755741299, 'frequency': 35.5, 'n': (4.927401031202501+2.7338292434245637j), 'wl': 8.444857971830986, 'prefactor': 0.05438238468879906}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
4.79,7.981858180181207,3.208297810272954,55.12970174533313,656.8577496904055,-0.22387094580260405,0.7367057769430305
4.8,8.230927709531024,3.3521054677973408,55.363359507104214,665.1286755844052,-0.22611501254772953,0.73604590848
4.81,8.48255252928679,3.4993060064139905,55.59672477809976,673.4862071505961,-0.2283625369650884,0.7353863159105505
4.82,8.736599584079588,3.649847447045356,55.829783104796874,681.9310683598295,-0.23061306418275,0.734726999108328
4.83,8.992945692765748,3.803672771195791,56.06252671069702,690.463987712468,-0.2328659142443911,0.7340679579371505
4.84,9.251453977252982,3.9607251466919657,56.294949380417734,699.0856982572424,-0.23512058460641064,0.7334091922510079
4.85,9.511996798227697,4.120943176309542,56.527043740814776,707.7969376101419,-0.23737649840075553,0.7327507018940626
4.86,9.774435772247138,4.284267030666066,56.75880360029279,716.5984479733471,-0.23963320287407203,0.7320924867006481
4.87,10.0386376175836,4.450630707397269,56.9902232282649,725.4909761541973,-0.24188997998520761,0.7314345464952704
4.88,10.304465468565466,4.61997001958901,57.22129720104551,734.4752735842053,-0.24414642499767963,0.7307768810926081
4.89,10.571778024358364,4.79221534822209,57.45202171919943,743.5520963381034,-0.24640195218935543,0.7301194902975104
4.8999999999999995,10.840440801176829,4.967298190103544,57.68239562286956,752.7222051529322,-0.24865604423202892,0.729462373905
4.91,11.110310395428254,5.14514554854692,57.912412950380435,761.9863654471694,-0.25090821297825516,0.7288055317002705
4.92,11.381246679942095,5.325685280091615,58.14207485981712,771.3453473398919,-0.2531579420058473,0.728148963458688
4.93,11.653109738925604,5.508843023886041,58.371376698933815,780.7999256699873,-0.25540474500559945,0.7274926689457903
4.9399999999999995,11.925754040049252,5.694539763846856,58.600322660442174,790.3508800153954,-0.2576480748344549,0.726836647917288
4.95,12.199040323011157,5.882697303164438,58.82890995627282,799.9989947123938,-0.2598875072567957,0.7261809001190624
4.96,12.472822133408624,6.073234163581941,59.05714134384911,809.7450588749172,-0.2621226049291095,0.7255254252871678
4.97,12.746956803463872,6.266070119305748,59.28501726564053,819.589866413925,-0.26435291291915985,0.7248702231478305
4.9799999999999995,13.02129608437844,6.461120120333676,59.51254228253831,829.5342160568002,-0.2665778472352236,0.724215293417448
4.99,13.295700400647448,6.658300019249827,59.73971640670003,839.5789113667905,-0.26879717257173136,0.7235606358025903
5.0,13.570021307111096,6.8575215497720725,59.96654439660376,849.7247607624853,-0.2710102839859222,0.72290625
5.01,13.84411335525461,7.058695485713183,60.19303254642845,859.9725775373396,-0.2732169487344762,0.7222521356965905
5.02,14.117834302902592,7.261734381510605,60.41918433100947,870.3231798792285,-0.2754166744408052,0.721598292569448
5.03,14.391032865903284,7.466543787131357,60.64500743025269,880.777390890047,-0.27760905032616456,0.7209447202858305
5.04,14.663566326060012,7.673034288071325,60.87050545782746,891.3360386053416,-0.27979379710103486,0.7202914185031679
5.05,14.935291303482451,7.881108613611412,61.095689501573005,901.9999560139919,-0.28197048595433094,0.7196383868690623
5.06,15.206061122752843,8.090673066116853,61.32056268107883,912.7699810779219,-0.28413883486566593,0.718985625021288
5.07,15.47572812095044,8.301630575897931,61.545137873639675,923.6469567518551,-0.2862985057601655,0.7183331325877904
5.08,15.755539274702139,8.521701093251997,61.78215393923051,934.6317310031044,-0.2896095795308325,0.7176809091866879
5.09,16.024327033444898,8.737934964211677,62.00691708773648,945.7251568314092,-0.29178830956056656,0.7170289544262703
5.1,16.291670042686675,8.955452639392714,62.23142456736383,956.9280922888036,-0.29395815306699713,0.716377267905
5.11,16.557429813623774,9.174162085499006,62.45569170754843,968.2414004995287,-0.29611878744905207,0.7157258492115104
5.12,16.821460595572237,9.393967851153917,62.67972519959468,979.6659496799778,-0.29827003151161635,0.7150746979246079
5.13,17.0836209321657,9.614773391677,62.90354104860616,991.2026131586914,-0.3004115146382182,0.7144238136132705
5.14,17.343780186534378,9.836483969292095,63.12714809822877,1002.8522693963819,-0.30254315486273575,0.7137731958366479
5.1499999999999995,17.601794898407405,10.059004484618464,63.35056138396847,1014.615802006,-0.3046645590119047,0.7131228441440625
5.16,17.857529439867466,10.282234239681248,63.573794367829194,1026.494099772844,-0.3067756848889387,0.712472758075008
5.17,18.110837917322,10.506077668344698,63.7968573394084,1038.4880566746997,-0.30887626252413075,0.7118229371591505
5.18,18.361600062960324,10.730435334163662,64.01976791586156,1050.5985719020312,-0.3109662331630659,0.711173380916328
5.1899999999999995,18.60967130739641,10.95520716416019,64.24253727197164,1062.8265498782016,-0.31304526203607935,0.7105240888565505
5.2,18.854925348107738,11.180297313009213,64.46518530137892,1075.1729002797365,-0.3151134512187769,0.7098750604799999
5.21,19.10491580615632,11.41863914997777,64.6937331213708,1087.638538056623,-0.31730305227218236,0.7092262952770304
5.22,19.34441787535395,11.644646721341665,64.91637009904169,1100.2243834526566,-0.31935146890813276,0.708577792728168
5.2299999999999995,19.580713721039288,11.870685653958594,65.13893202122595,1112.9313620258174,-0.32138847352782235,0.7079295523041104
5.24,19.81367198580439,12.09665961987809,65.36144020904281,1125.7604046686922,-0.323414069971876,0.707281573465728
5.25,20.04317192516918,12.322463849088546,65.58390903315987,1138.7124476289275,-0.3254283246064416,0.7066338556640624
5.26,20.26907632755326,12.547999665991384,65.80635628590029,1151.7884325297357,-0.32743099520784924,0.705986398340328
5.27,20.49126787607896,12.773163658538458,66.0287963365922,1164.9893063904265,-0.32942213001543347,0.7053392009259105
5.28,20.70963079648439,12.997855469831482,66.25124896843113,1178.316021646985,-0.33140175731227994,0.704692262842368
5.29,20.924029050262607,13.221978545356507,66.4737346495875,1191.7695361726837,-0.33336977168839704,0.7040455835014305
5.3,21.134352455390196,13.445422822115267,66.6962670854218,1205.3508132987424,-0.3353262108047302,0.7033991623049999
5.31,21.34048973841492,13.668091660211516,66.91886954816351,1219.060821835018,-0.3372712990385722,0.7027529986451505
5.32,21.542308538644537,13.889883120131381,67.14155503529014,1232.9005360907395,-0.3392047831976575,0.7021070919041279
5.33,21.739710856749834,14.110697270588265,67.36434765670222,1246.870935895275,-0.3411269422494996,0.7014614414543505
5.34,21.93257747482618,14.330432843135796,67.58726563743582,1260.9730066189495,-0.34303778969977994,0.7008160466584079
5.35,22.12079794834153,14.548989864855118,67.81032637736872,1275.2077391938915,-0.3449373894767044,0.7001709068690624
5.36,22.304268021088667,14.766266459438258,68.03355047722083,1289.5761301349232,-0.3468258975360547,0.699526021429248
5.37,22.482872304695398,14.982161283171045,68.25695369039123,1304.079181560486,-0.3487033687119577,0.6988813896720704
5.38,22.656521987112324,15.19657905414182,68.48056281042825,1318.7179012136132,-0.3505700772140218,0.698237010920808
5.39,22.825103459067254,15.40941742320862,68.7043920728683,1333.4933024829343,-0.3524260091303324,0.6975928844889104
5.3999999999999995,22.988523823736546,15.620580489669734,68.92846313969495,1348.4064044237202,-0.35427143406663003,0.6969490096800001
5.41,23.14668043385862,15.829966422964072,69.15279600821724,1363.4582317789718,-0.3561065508381722,0.6963053857878705
5.42,23.299479923704745,16.03747857834116,69.37740816603335,1378.6498150005364,-0.3579315262954907,0.695662012096488
5.43,23.446835433872273,16.243022123159875,69.60232221295098,1393.9821902702813,-0.35974649395902936,0.6950188878799906
5.4399999999999995,23.58865795275329,16.446500955134375,69.82756122423983,1409.4563995212898,-0.36155182796247726,0.694376012402688
5.45,23.7269937192446,16.655183683357336,70.05377229436019,1425.0734904591066,-0.36347210273712777,0.6937333849190624
5.46,23.8575191927631,16.854540217158846,70.27976947846724,1440.8345165830124,-0.365264689463912,0.6930910046737678
5.47,23.98225517671748,17.051554949805073,70.50615240732236,1456.7405372073526,-0.36704849597708794,0.6924488709016305
5.4799999999999995,24.101114570976005,17.246134832836614,70.73293726713192,1472.7926174828915,-0.36882406170116716,0.6918069828276479
5.49,24.214040595400828,17.438192166988138,70.96015351882443,1488.991828418212,-0.3705914727563232,0.6911653396669905
5.5,24.320933289176345,17.627629297417997,71.18781171381612,1505.3392469011492,-0.37235108431400527,0.6905239406249999
5.51,24.42174179710094,17.814363871509798,71.41593641431189,1521.8359557202743,-0.3741032907805787,0.6898827848971905
5.52,24.51638719742069,17.99830201734548,71.644543331926,1538.4830435864062,-0.37584844055921174,0.689241871669248
5.53,24.604809818879385,18.17935622516274,71.87365437208764,1555.2816051541674,-0.37758682308443703,0.6886012001170303
5.54,24.686954812739938,18.35744003728715,72.1032934951617,1572.2327410435737,-0.379318877787947,0.687960769406568
5.55,24.762751324699646,18.532466117527104,72.33347242707472,1589.3375578616765,-0.3810449155799133,0.6873205786940624
5.56,24.832152888515765,18.70435196511691,72.5642134714348,1606.5971682242284,-0.3827654263138904,0.686680627125888
5.57,24.895101653732954,18.873016626695954,72.79553370100811,1624.0126907773983,-0.3844807688398805,0.6860409138385904
5.58,24.9515585128459,19.038373925248532,73.02745707943781,1641.5852502195162,-0.3861913831292603,0.685401437958888
5.59,25.001469798341503,19.200347405821493,73.25999575455323,1659.3159773228724,-0.3878975724831552,0.6847621986036705
5.6,25.04480191853652,19.35885699844565,73.49317057084077,1677.2060089555403,-0.3895999733212152,0.68412319488
5.61,25.081512700124627,19.51382501149674,73.72700051093129,1695.2564881032465,-0.3912989107765474,0.6834844258851106
5.62,25.111562268520327,19.665172798773433,73.96149948678269,1713.4685638912752,-0.39299491870932796,0.6828458907064079
5.63,25.134940578802617,19.812828177705615,74.19669202416016,1731.84339160642,-0.39468838826180064,0.6822075884214704
5.64,25.1515964708899,19.956719506564937,74.4325864397954,1750.382132718967,-0.3963797968288128,0.6815695180980479
5.6499999999999995,25.16151726379858,20.096770859310045,74.66920148469136,1769.0859549047186,-0.3980697009767048,0.6809316787940626
5.66,25.16469263265846,20.232917291504425,74.90655813662683,1787.956032067061,-0.3997586038720872,0.680294069557608
5.67,25.161090499635097,20.365085682003564,75.14466754621131,1806.9935443590593,-0.4014469045220426,0.6796566894269505
5.68,25.15071122110266,20.493212839869923,75.3835451923951,1826.1996782056112,-0.40313529626044803,0.6790195374305279
5.6899999999999995,25.13354394688346,20.61723377628183,75.62321095836293,1845.5756263256208,-0.4048241354727528,0.6783826125869504
5.7,25.109592443154217,20.737090789663956,75.8636759241977,1865.1225877542224,-0.40651403477165254,0.6777459139049999
5.71,25.0788509656744,20.852712608976134,76.1049551957588,1884.841767865035,-0.40820550175998266,0.6771094403836304
5.72,25.041326520773605,20.96404568802744,76.347063850533,1904.7343783924694,-0.409899157334144,0.676473191011968
5.7299999999999995,24.997022130324215,21.071036911544834,76.59001022496645,1924.8016374540614,-0.4115953997452059,0.6758371647693104
5.74,24.945967101003415,21.173623209245108,76.83381503051979,1945.0447695728517,-0.4132948596771707,0.6752013606251279
5.75,24.888160791269545,21.271753653451793,77.0784830458875,1965.4650056997941,-0.41499819529757165,0.6745657775390624
5.76,24.823640610189805,21.365380870161548,77.32402990455243,1986.0635832362245,-0.4167058387043865,0.6739304144609279
5.77,24.752423871956104,21.454452770915722,77.57046894996708,2006.841746056346,-0.4184183882242176,0.6732952703307105
5.78,24.674545838209436,21.538925413035468,77.81780539716499,2027.8007445297674,-0.42013641129098656,0.6726603440785678
5.79,24.59004772224607,21.61874805040038,78.06605939804139,2048.9418355440685,-0.4218605578032307,0.6720256346248306
5.8,24.498961265701976,21.69388187321958,78.31523195972056,2070.2662825274238,-0.4235913867655763,0.67139114088
5.81,24.40132996565677,21.764286182490483,78.5653338850682,2091.775355471247,-0.4253294766193888,0.6707568617447506
5.82,24.297209272088793,21.829923331451297,78.81637494808992,2113.4703309528836,-0.42707534216152615,0.670122796109928
5.83,24.186650300392028,21.890756346634298,79.06836462407341,2135.352492158334,-0.42882961432361894,0.6694889428565505
5.84,24.069710506546812,21.94675262355442,79.32131086382186,2157.423128905034,-0.43059287227962295,0.668855300855808
5.85,23.94645151481372,21.997879190377734,79.57521585385416,2179.683537664654,-0.4323656938273204,0.6682218689690623
5.86,23.81694942503359,22.044108038861708,79.83009450081369,2202.135021585953,-0.4341487823108309,0.667588646047848
5.87,23.681263777042442,22.085409624253312,80.08594196915959,2224.7788905176517,-0.43594256317940994,0.6669556309338704
5.88,23.539479546206326,22.121764638458288,80.34277196354932,2247.6164610313745,-0.4377476900149486,0.6663228224590081
5.89,23.391671922971604,22.153146003130534,80.60058330221644,2270.6490564446053,-0.43956479391984776,0.6656902194453104
5.8999999999999995,23.23793809962345,22.179535463107793,80.85938753084031,2293.878006843691,-0.4413944023125719,0.665057820705
5.91,23.078358299354136,22.20092182166069,81.11918107094166,2317.3046491068885,-0.4432371091947948,0.6644256250404704
5.92,22.91302679405814,22.217289101328504,81.37996520382023,2340.930326927438,-0.44509345736178385,0.6637936312442879
5.93,22.7420505527928,22.228612649357256,81.64174814861096,2364.756390836697,-0.4469641242328894,0.6631618380991905
5.9399999999999995,22.565525431167874,22.234900283986253,81.90452623579777,2388.7841982272907,-0.4488495505390452,0.6625302443780879
5.95,22.38357368214772,22.236138408695954,82.16830645000691,2413.015113376319,-0.45075036017830594,0.6618988488440625
5.96,22.196290354570586,22.23232151498486,82.43308338779563,2437.450507468582,-0.4526671485813422,0.6612676502503679
5.97,22.003802328442323,22.223448844848342,82.6988553999407,2462.091758619876,-0.45460037650238244,0.6606366473404305
5.9799999999999995,21.806235832649925,22.209519756010202,82.96562791755089,2486.9402519002974,-0.45655067301977453,0.660005838847848
5.99,21.603707973730653,22.19054133344342,83.23339153629306,2511.9973793576055,-0.4585185180565718,0.6593752234963903
6.0,21.39635254038221,22.166519019767037,83.50214849862085,2537.264540040609,-0.4605044105612855,0.6587448
6.01,21.18431086973829,22.137455564464403,83.77189391704434,2562.743140022612,-0.4625090297273183,0.6581145670627904
6.02,20.96771287667189,22.103368520528758,84.0426236284063,2588.434592424881,-0.46453270350760306,0.657484523379048
6.03,20.746703708920855,22.064273396749407,84.31433300510854,2614.3403174401615,-0.46657604167426525,0.6568546676332303
6.04,20.52143183875608,22.020181424326292,84.58701779141357,2640.461742356219,-0.4686395422452762,0.656224998499968
6.05,20.292047250391843,21.971119041273635,84.86067206175599,2666.800301579446,-0.470723620446894,0.6555955146440624
6.06,20.058707357731407,21.917102211316955,85.13529032470747,2693.357436658483,-0.4728288397460571,0.654966214720488
6.07,19.821570597932283,21.858155686340446,85.41086629033434,2720.1345963078907,-0.4749556233826641,0.6543370973743904
6.08,19.5807984707128,21.794312484907206,85.68738814724449,2747.13323643185,-0.4771043489968583,0.653708161241088
6.09,19.336548598232405,21.725595754383857,85.96484906799488,2774.3548201479257,-0.47927552604189333,0.6530794049460704
6.1,19.08900795904381,21.652045882094324,86.24324394617362,2801.8008178108407,-0.4814695921557996,0.6524508271049999
6.11,18.838330860070165,21.573691715027135,86.52255825823632,2829.47270703631,-0.4836868747029963,0.6518224263237105
6.12,18.584704004405598,21.49057361081975,86.8027848601184,2857.3719727248927,-0.4859278602597206,0.6511942011982079
6.13,18.32830829786714,21.40273523725361,87.08391472788081,2885.500107085914,-0.48819284650445527,0.6505661503146706
6.14,18.069314424875603,21.310217508508057,87.36593028032107,2913.858609661397,-0.4904822922102975,0.6499382722494479
6.15,17.807919798349495,21.21306311122463,87.64882783095467,2942.4489873500524,-0.4927965437070977,0.6493105655690624
6.16,17.54430835700114,21.11132850807037,87.93259119539434,2971.272754431287,-0.49513582607577145,0.6486830288302079
6.17,17.278668164915377,21.005058840809518,88.21720872572665,3000.331432589283,-0.49750057283002386,0.6480556605797505
6.18,17.011189924099387,20.894305965839578,88.50266398081793,3029.626550937085,-0.49989099529308567,0.6474284593547279
6.1899999999999995,16.74207938792785,20.77913638563656,88.78894654460863,3059.1596460407454,-0.5023074368657956,0.6468014236823505
6.2,16.47151876927054,20.659597165714608,89.07604153120592,3088.9322619435015,-0.5047501243115233,0.6461745520800001
6.21,16.199723953261678,20.53576113159079,89.36393558390348,3118.945950189986,-0.5072192892311705,0.6455478430552305
6.22,15.926883233391214,20.40768666839117,89.65260932787021,3149.2022698504966,-0.509715286183849,0.6449212951057681
6.2299999999999995,15.653207156892629,20.27544072519089,89.94205221298456,3179.702787545283,-0.5122382726502317,0.6442949067195104
6.24,15.376898497200465,20.109565863635694,90.23029505300208,3210.449077468889,-0.5144857231880533,0.6436686763745281
6.25,15.102087908023906,19.96778223076999,90.52114169602581,3241.44272141451,-0.5170524469014849,0.6430426025390624
6.26,14.827055879627288,19.82199068640349,90.81270368835011,3272.685308798429,-0.5196461949129653,0.642416683671528
6.27,14.55201193951287,19.672259985603983,91.10496395795776,3304.1784366844563,-0.5222672775082684,0.6417909182205105
6.28,14.27716836065471,19.518677962803107,91.39790663462169,3335.9237098084236,-0.524915678031416,0.641165304624768
6.29,14.002731166343752,19.36131623391259,91.69151209205295,3367.9227406027076,-0.5275915246439827,0.6405398413132306
6.3,13.728917835334762,19.200260403327576,91.98576529094514,3400.1771492208154,-0.530294892063696,0.6399145267049999
6.31,13.45593557859745,19.03559305435119,92.2806468438433,3432.6885635619806,-0.533025768192663,0.6392893592093506
6.32,13.183994287009813,18.867403049959634,92.57613802500249,3465.458619295821,-0.5357842331725425,0.6386643372257279
6.33,12.913307483276071,18.69577501730583,92.87222056629126,3498.488959887011,-0.538570278593538,0.6380394591437505
6.34,12.644088540563946,18.520803332467246,93.16887406132933,3531.781236620027,-0.5413838717774084,0.6374147233432079
6.35,12.37654260807051,18.342575541220015,93.46608407694133,3565.3371086239013,-0.5442249514638944,0.6367901281940626
6.36,12.110884897419265,18.161194019079858,93.76382730958613,3599.158242897034,-0.5470934312718243,0.6361656720564479
6.37,11.847320692323397,17.97674491270932,94.06208723573953,3633.2463143320224,-0.549989371677226,0.6355413532806704
6.38,11.586062988592536,17.789336514076798,94.36084256080477,3667.603005740566,-0.5529124996523055,0.6349171702072081
6.39,11.327314608534074,17.59906106711093,94.6600734154754,3702.230007878373,-0.5558628189479481,0.6342931211667104
6.4,11.071290740643214,17.40602835324787,94.95976311781284,3737.129019470131,-0.5588401020584955,0.6336692044800001
6.41,10.81819006696084,17.210337439889514,95.25989490068204,3772.3017472344914,-0.5618441837526568,0.6330454184580705
6.42,10.5682168027102,17.012096910286147,95.56044153886506,3807.7499059091333,-0.564874896251458,0.632421761402088
6.43,10.321565561689644,16.811411298928636,95.86138765553864,3843.4752182758266,-0.5679320106800111,0.6317982316033904
6.4399999999999995,10.078445757324054,16.6083893803696,96.16271537025517,3879.479415185552,-0.5710153534018474,0.631174827343488
6.45,9.839052971893796,16.40314283933848,96.4644070398775,3915.7642355836642,-0.5741246414520893,0.6305515468940626
6.46,9.603575112953038,16.19578510922621,96.76643788345453,3952.331426535075,-0.5772595807374177,0.629928388516968
6.47,9.372213437225286,15.986429461289626,97.06879167292706,3989.182743249508,-0.5804199390985887,0.6293053504642305
6.4799999999999995,9.145154983213658,15.77519026416291,97.37145128532309,4026.3199491067594,-0.5836053423036464,0.628682430978048
6.49,8.92258068405346,15.562178363118576,97.67439739089856,4063.744815682019,-0.5868155004745619,0.6280596282907905
6.5,8.704683492495299,15.347519813935389,97.97760783121954,4101.459122771211,-0.5900501082185825,0.627436940625
6.51,8.491640770132229,15.131327925250236,98.28107374391838,4139.464658416406,-0.5933086216065596,0.6268143661933905
6.52,8.2836233351258,14.91372546710345,98.58476487967314,4177.763218931236,-0.5965909214963755,0.626191903198848
6.53,8.08081525167578,14.694826436338213,98.88867267181477,4216.356608926379,-0.5998964218227641,0.6255695498344304
6.54,7.883379789763858,14.474761219594997,99.19277365933604,4255.246641335044,-0.6032246678589327,0.6249473042833681
6.55,7.691482861071266,14.25364508126473,99.49705553584667,4294.4351374385515,-0.6065754340251098,0.6243251647190624
6.56,7.505292525105434,14.03160509170107,99.80149811799043,4333.923926891901,-0.6099480697523675,0.6237031293050881
6.57,7.324958811664725,13.808765153342378,100.10608814425098,4373.7148477494065,-0.6133421247911383,0.6230811961951904
6.58,7.150647240744403,13.585251256559138,100.41080662857624,4413.809746490351,-0.6167572515106161,0.6224593635332879
6.59,6.9824976563817245,13.361183074576827,100.71563930637046,4454.210478044709,-0.6201927963618534,0.6218376294534704
6.6,6.820658946129998,13.136691904811116,101.02056921039609,4494.9189058188795,-0.6236482758401554,0.62121599208
6.61,6.665267565529102,12.911901255953927,101.32558270684936,4535.936901721479,-0.6271231874437176,0.6205944495273105
6.62,6.516466666958346,12.68694187450824,101.63066517815979,4577.266346189148,-0.6306169938714226,0.6199729999000078
6.63,6.374380947503591,12.461937646522324,101.93580256981308,4618.909128212429,-0.6341291772683388,0.6193516412928705
6.64,6.239139900400849,12.237013708021701,102.24098050144532,4660.867145361666,-0.6376589676062853,0.6187303717908479
6.65,6.110861131075871,12.012302683298518,102.54618264061996,4703.142303812941,-0.6412060114504199,0.6181091894690625
6.66,5.989661886505284,11.787928697931916,102.85140403389106,4745.736518374042,-0.6447695339615787,0.617488092392808
6.67,5.8756539372769945,11.564017975118242,103.1566248928107,4788.6517125105065,-0.6483490296336215,0.6168670786175504
6.68,5.768941415802976,11.340698625230745,103.46184170789223,4831.889818371664,-0.6519438771506234,0.6162461461889279
6.6899999999999995,5.669624179126661,11.118102046443264,103.76703339594121,4875.452776816731,-0.6555534134091113,0.6156252931427504
6.7,5.577793181475643,10.89635219035036,104.07219514516451,4919.342537440961,-0.659177094755783,0.615004517505
6.71,5.474252959565519,10.527908178301294,104.41518841681666,4963.561058601793,-0.6652786931177921,0.6143838172918303
6.72,5.39836196714605,10.304604263277122,104.72154760329569,5008.1103074451,-0.6690223280273523,0.613763190509568
6.7299999999999995,5.33028289151093,10.082504477124498,105.02788542507656,5052.99225993142,-0.6727812371098434,0.6131426351547105
6.74,5.270093831960262,9.86173762861753,105.33419843265045,5098.208900862259,-0.6765549013970332,0.6125221492139279
6.75,5.217862711150531,9.642431514394781,105.64047536108805,5143.762223906408,-0.6803428348533958,0.6119017306640625
6.76,5.173652280688099,9.424714912995647,105.94670943876318,5189.654231626332,-0.6841443734959374,0.611281377472128
6.77,5.137520418072932,9.20871526056806,106.25289829159266,5235.886935504578,-0.687958903076873,0.6106610875953106
6.78,5.109518526858906,8.994557057122373,106.55903472710683,5282.462355970215,-0.6917859224731373,0.6100408589809678
6.79,5.089690532402618,8.782369488662379,106.86511902682712,5329.38252242532,-0.6956247953553714,0.6094206895666305
6.8,5.078077842813034,8.572276760442168,107.17114274609119,5376.649473271524,-0.6994749663857681,0.6088005772799999
6.81,5.0747103809329746,8.364403013871863,107.47710079393796,5424.2652559365615,-0.7033357473425408,0.6081805200389506
6.82,5.079618716220201,8.158872655870613,107.78299786780987,5472.231926900891,-0.707206766205819,0.607560515751528
6.83,5.092823000061316,7.9558045226203,108.08882799734833,5520.5515517243175,-0.711087189289778,0.6069405623159505
6.84,5.114335055628523,7.75532703788528,108.39458930461736,5569.226205072702,-0.714976688538787,0.6063206576206079
6.85,5.144170262364947,7.557553908837077,108.70028157605005,5618.257970744674,-0.7188745819960055,0.6057007995440624
6.86,5.1823259293906165,7.362606461056887,109.00590761925004,5667.648941698394,-0.7227801296973905,0.605080985955048
6.87,5.228796853972944,7.170599691256105,109.31146143154473,5717.401220078348,-0.7266930332852775,0.6044612147124704
6.88,5.283578579393989,6.981653501404024,109.61695309757548,5767.516917242206,-0.730612580582634,0.603841483665408
6.89,5.3466513983253625,6.795881128361488,109.92238071886423,5817.998153787688,-0.7345381393637908,0.6032217906531104
6.9,5.417996965799675,6.613396018574663,110.22774386508796,5868.847059579496,-0.738469389794511,0.602602133505
6.91,5.49758276755543,6.434308178789703,110.53304872428133,5920.065773776246,-0.7424055791190791,0.6019825100406705
6.92,5.585380856999407,6.258729532432862,110.83829757896726,5971.656444857497,-0.7463463202360381,0.601362918069888
6.93,5.681345847533437,6.086766777570444,111.14349934799893,6023.621230650776,-0.7502908871313532,0.6007433553925905
6.9399999999999995,5.785431314488467,5.918527625869356,111.44865189874184,6075.962298358646,-0.7542389100990639,0.6001238197988881
6.95,5.897588711293319,5.754115123607196,111.75376335530646,6128.681824585836,-0.7581898743415147,0.5995043090690624
6.96,6.017755586216447,5.593633006853379,112.05884209846317,6181.781995366369,-0.7621432025692918,0.5988848209735679
6.97,6.145871018369226,5.437177845526577,112.36389156402043,6235.265006190791,-0.7660984748619338,0.5982653532730305
6.9799999999999995,6.2818601369554905,5.2848514527916475,112.66892277745671,6289.133062033378,-0.7700552009650284,0.5976459037182479
6.99,6.425651018728083,5.1367503327032455,112.97393827481645,6343.388377379422,-0.7740127615090541,0.5970264700501905
7.0,6.577159717562461,4.992965100393216,113.27895029037427,6398.03317625252,-0.777970868427036,0.59640705
7.01,6.736298740545155,4.8535934190772405,113.58396934389012,6453.069692241953,-0.7819290190346434,0.5957876412889904
7.02,6.902976161187205,4.718717117684379,113.888998466532,6508.500168530055,-0.7858867654281992,0.5951682416286479
7.03,7.077088850254465,4.588425654801807,114.19405119910196,6564.326857919656,-0.789843757261089,0.5945488487206304
7.04,7.258534107596881,4.462804829755885,114.49913869091617,6620.552022861522,-0.7937994384702484,0.593929460256768
7.05,7.4472019278475425,4.341935669744969,114.8042714526527,6677.1779354819,-0.7977535021466162,0.5933100739190624
7.06,7.642973370267513,4.2258953392555805,115.10945717540208,6734.206877610034,-0.8017056048738037,0.5926906873796881
7.07,7.845730973053032,4.114762000488353,115.41471204215377,6791.641140805772,-0.8056553649353495,0.5920712983009905
7.08,8.055345065395262,4.008609391280465,115.72004631635801,6849.4830263871545,-0.8096023420133976,0.591451904335488
7.09,8.271682414313362,3.907506657529763,116.02547370241999,6907.734845458126,-0.8135462759038183,0.5908325031258705
7.1,8.494605985099154,3.8115256297817455,116.33100431689071,6966.398918936201,-0.8174868261227846,0.590213092305
7.11,8.723976339020476,3.7207268740729518,116.63665450012097,7025.4775775802245,-0.8214237429875076,0.5895936694959105
7.12,8.959639522605094,3.6351770898897278,116.94243616795923,7084.973162018132,-0.8253566563544519,0.588974232311808
7.13,9.201449893797562,3.554931947213667,117.24836056053815,7144.888022774797,-0.8292853614666169,0.5883547783560704
7.14,9.449242301929292,3.480049195502827,117.55445221945065,7205.224520299871,-0.8332095921241508,0.5877353052222479
7.15,9.702859721057862,3.4105827679615595,117.86071531646013,7265.985024995692,-0.8371291187680443,0.5871158104940624
7.16,9.96213103571677,3.346581326684256,118.16716867628702,7327.171917245199,-0.8410436316997547,0.586496291745408
7.17,10.226890827793268,3.2880936761603325,118.47382615989414,7388.787587439947,-0.8449530873707458,0.5858767465403505
7.18,10.496951983039944,3.2351604566342465,118.78070723010921,7450.83443600809,-0.8488571765755191,0.5852571724331279
7.1899999999999995,10.772141380245793,3.1878256089247996,119.08782723624095,7513.314873442452,-0.8527558683247821,0.5846375669681505
7.2,11.052270934807115,3.1461248977466907,119.39519816090659,7576.2313203286185,-0.8566489285107938,0.5840179276800002
7.21,11.337152357461985,3.1100913065954314,119.7028365453169,7639.586207373054,-0.860536181724584,0.5833982520934304
7.22,11.626590115827412,3.0797549323110474,120.01076390682532,7703.381975431303,-0.8644177002313633,0.5827785377233681
7.2299999999999995,11.920387359044494,3.055148021599972,120.3189918338026,7767.621075536178,-0.8682931488368638,0.5821587820749103
7.24,12.218347725824152,3.0362895517592037,120.62754213886798,7832.305968926028,-0.8721626984223807,0.5815389826433279
7.25,12.520255120000838,3.023199798993512,120.93642676058245,7897.439127073,-0.8760261875232388,0.5809191369140625
7.26,12.825907887877223,3.015899541649869,121.24566481688169,7963.023031711402,-0.8798835722663891,0.580299242362728
