{'elevation': 19.0, 'canting': 7.0, 'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.90778105579833, 'frequency': 35.5, 'n': (5.205429028358611+2.7778295107639392j), 'wl': 8.444857971830986, 'prefactor': 0.054621180151764676}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
4.6499999999999995,4.847445060372564,1.5886500620098944,51.44715502389834,552.1776151029857,-0.1874460491198359,0.7459729516190624
4.66,5.049468122827606,1.6798661751715072,51.6832601672946,559.3409033364348,-0.18954608447537574,0.745309212882408
4.67,5.255732885917216,1.7750439135754377,51.919303987253805,566.5814646103373,-0.1916583046639419,0.7446457507763504
4.68,5.466145358435853,1.8741626310940003,52.155264643031614,573.899964349162,-0.19378222681146928,0.7439825653121279
4.6899999999999995,5.6806090425204445,1.977196652102336,52.39112736202958,581.2970722658043,-0.19591726013602317,0.7433196564911505
4.7,5.899021811473554,2.084121141718755,52.6268669465257,588.7734623799724,-0.19806289637897728,0.7426570243049999
4.71,6.1212765623097125,2.19490465160933,52.86247033521019,596.3298130366098,-0.20021849604450806,0.7419946687354303
4.72,6.3472714173973745,2.3095182349736083,53.09792000172523,603.9668069243633,-0.20238363934140713,0.741332589754368
4.7299999999999995,6.576894456168399,2.4279265056591255,53.33319927564551,611.6851310940832,-0.20455773957960033,0.7406707873239105
4.74,6.810034543938539,2.5500961672887374,53.56828799989998,619.485476977369,-0.20674009353912431,0.7400092613963279
4.75,7.046576090485746,2.6759855316561936,53.803180282843215,627.3685404051472,-0.20893031249734084,0.7393480119140624
4.76,7.286403466112091,2.8055562000126186,54.03785384444443,635.3350216262976,-0.21112772797855997,0.738687038809728
4.77,7.529397741451858,2.9387664515186986,54.27229362454934,643.3856253263111,-0.2133318151718414,0.7380263420061105
4.78,7.775438615291352,3.0755707543860917,54.50649325193962,651.5210606459917,-0.2155419381179984,0.7373659214161679
4.79,8.024396977166719,3.2159197427248127,54.740436016152444,659.7420412001926,-0.21775763245057567,0.7367057769430305
4.8,8.276155122666271,3.3597675283748454,54.974113231003194,668.049285096599,-0.21997820048572264,0.73604590848
4.81,8.530581502188687,3.5070596354927503,55.207506439290064,676.443514954544,-0.22220321853706598,0.7353863159105505
4.82,8.787549557280999,3.65774335486778,55.440613754194736,684.9254579238673,-0.2244320763617214,0.734726999108328
4.83,9.0469263584054,3.811763378003763,55.67342218283894,693.4958457038084,-0.2266641596043819,0.7340679579371505
4.84,9.308573462745159,3.9690608707589194,55.905923041325345,702.155414561948,-0.22889893405068937,0.7334091922510079
4.85,9.572370386542808,4.129575311300862,56.138107842977014,710.9049053531796,-0.23113581391463822,0.7327507018940626
4.86,9.8381705747,4.293246226560733,56.369967533017345,719.7450635387268,-0.23337433996283385,0.7320924867006481
4.87,10.105837529098425,4.460006231864134,56.60149970631705,728.6766392051926,-0.23561390148510547,0.7314345464952704
4.88,10.375239345319574,4.629792378991914,56.83269275903223,737.7003870836592,-0.2378539980590183,0.7307768810926081
4.89,10.646227361179116,4.80253420039255,57.06354708320545,746.8170665688164,-0.24009398743390659,0.7301194902975104
4.8999999999999995,10.918665209510475,4.978161945637182,57.29405568985405,756.027441738135,-0.2423334119728774,0.729462373905
4.91,11.19241287734638,5.156602960995349,57.52421471886527,765.3322813710793,-0.244571860063413,0.7288055317002705
4.92,11.467326199125033,5.337783933682993,57.75401908597122,774.7323589683529,-0.24680862501091685,0.728148963458688
4.93,11.743258624739527,5.52162759206133,57.98347098898504,784.2284527711956,-0.2490433519399407,0.7274926689457903
4.9399999999999995,12.02006673773029,5.708058128981954,58.212564564065936,793.8213457807085,-0.251275461749996,0.726836647917288
4.95,12.297607047014964,5.896992988850209,58.441302846513295,803.5118257772243,-0.253504494538615,0.7261809001190624
4.96,12.575727903989854,6.088352131302636,58.669684884746395,813.3006853397121,-0.2557299578658643,0.7255254252871678
4.97,12.854288996854752,6.282053301210964,58.89770659289659,823.1887218652299,-0.25795142336826604,0.7248702231478305
4.9799999999999995,13.133139657338265,6.478009628197353,59.125376339592904,833.1767375884076,-0.26016835875939887,0.724215293417448
4.99,13.412134518757327,6.676136976994106,59.35269324241043,843.2655396009749,-0.2623804226240476,0.7235606358025903
5.0,13.691124981313092,6.8763439924143075,59.57965689643204,853.455939871323,-0.26458711325193696,0.72290625
5.01,13.969962886669236,7.078543171507374,59.806274201970446,863.7487552641147,-0.2667880639058755,0.7222521356965905
5.02,14.248497928549867,7.282641842872925,60.03255055286612,874.1448075599245,-0.26898279861241003,0.721598292569448
5.03,14.526582570062839,7.488548820232589,60.25848472437629,884.6449234749238,-0.27117092513176666,0.7209447202858305
5.04,14.804074097218553,7.696167641858446,60.48408876012033,895.2499346806003,-0.27335215247884337,0.7202914185031679
5.05,15.083139303268808,7.896325142420893,60.71714183604941,905.9606778235247,-0.27654837795828685,0.7196383868690623
5.06,15.360687986127136,8.10951339438497,60.94283000147449,916.7779945451488,-0.27875011334962,0.718985625021288
5.07,15.637289097011912,8.324318434572032,61.168226407655936,927.7027315016478,-0.28094443508074635,0.7183331325877904
5.08,15.912798777975121,8.540648110257582,61.39333416589431,938.7357403837966,-0.28313099633129474,0.7176809091866879
5.09,16.18707423574994,8.758411360735257,61.618164695453856,949.8778779368944,-0.28530960546389145,0.7170289544262703
5.1,16.45997069150671,8.977515375049746,61.842729804417964,961.1300059807196,-0.287479833327708,0.716377267905
5.11,16.731344494191262,9.19786463608321,62.06703713339004,972.4929914295304,-0.28964142039635316,0.7157258492115104
5.12,17.00105002419858,9.419364856729453,62.291089968453356,983.9677063120967,-0.291794001418143,0.7150746979246079
5.13,17.26894949464948,9.64191892450505,62.51491211466711,995.5550277917832,-0.29393741497450715,0.7144238136132705
5.14,17.543144642946505,9.87801109275825,62.74525698629371,1007.2558381866625,-0.2962397050208567,0.7137731958366479
5.1499999999999995,17.807348861921437,10.10301616242566,62.968868393134784,1019.0710249896688,-0.29836810505813405,0.7131228441440625
5.16,18.069335022111094,10.328808758716692,63.1922818714191,1031.001480888796,-0.3004865831195539,0.712472758075008
5.17,18.328960231321474,10.555287447194898,63.415514085184704,1043.0481037873262,-0.30259495094387434,0.7118229371591505
5.18,18.586083914670496,10.782355549289772,63.638575487493554,1055.2117968241084,-0.304692939992435,0.711173380916328
5.1899999999999995,18.840572421896855,11.009911448412751,63.86148079634092,1067.4934683938693,-0.3067804841162611,0.7105240888565505
5.2,19.092285910669673,11.237856228755419,64.08424381247914,1079.8940321675639,-0.3088573852596733,0.7098750604799999
5.21,19.341097563647228,11.466089198599768,64.30687739141597,1092.4144071127657,-0.31092339268147495,0.7092262952770304
5.22,19.586864617287755,11.694511499631972,64.5293993251051,1105.0555175141012,-0.3129784529161855,0.708577792728168
5.2299999999999995,19.829456467208217,11.923022735638751,64.75182681870024,1117.8182929937168,-0.31502246204385526,0.7079295523041104
5.24,20.068743530234713,12.151514566292906,64.97416685216562,1130.7036685317898,-0.31705530074775684,0.707281573465728
5.25,20.30459712623339,12.379893634597371,65.19644814318974,1143.7125844870723,-0.31907679809156253,0.7066338556640624
5.26,20.536888229665124,12.608052875587394,65.41867424247584,1156.8459866174849,-0.3210869661382257,0.705986398340328
5.27,20.765483120500406,12.835890528625292,65.6408702251512,1170.1048261007415,-0.3230856822801636,0.7053392009259105
5.28,20.99026853433912,13.063306490307287,65.86305384238399,1183.4900595550166,-0.32507290573989184,0.704692262842368
5.29,21.211114401463377,13.29019654155643,66.08524088230678,1197.0026490596456,-0.32704870807680647,0.7040455835014305
5.3,21.42789434748018,13.516457989308464,66.3074418250155,1210.6435621758792,-0.3290129424683855,0.7033991623049999
5.31,21.640492908460622,13.741989876007867,66.52968338553552,1224.4137719676608,-0.3309657126983011,0.7027529986451505
5.32,21.84879385049084,13.966691362536162,66.75198196857714,1238.3142570224547,-0.33290693057830395,0.7021070919041279
5.33,22.052672305829454,14.190455944571948,66.97435298931333,1252.3460014721031,-0.33483674750171205,0.7014614414543505
5.34,22.25202710770938,14.413185545824165,67.19682140258503,1266.5099950137364,-0.3367551226716945,0.7008160466584079
5.35,22.44939726402344,14.642802959442935,67.41950659411887,1280.8072329307092,-0.33875449965743015,0.7001709068690624
5.36,22.63942344449762,14.863513143466252,67.64224313437921,1295.2387161135848,-0.34065478716251524,0.699526021429248
5.37,22.824596238627425,15.082901556565535,67.86513630212305,1309.805451081151,-0.34254411542223284,0.6988813896720704
5.38,23.004793810829103,15.300857597245761,68.088198034116,1324.508450001486,-0.34442256129279447,0.698237010920808
5.39,23.179913026330006,15.51728835480681,68.31145125221863,1339.3487307130529,-0.34629029322318766,0.6975928844889104
5.3999999999999995,23.349860090360792,15.73209242069887,68.53491862969283,1354.32731674584,-0.348147466428847,0.6969490096800001
5.41,23.514526664491218,15.945168972968187,68.75861529503547,1369.44523734254,-0.34999421688470755,0.6963053857878705
5.42,23.673821801921452,16.156420337247166,68.98256535273154,1384.70352747976,-0.35183071691424944,0.695662012096488
5.43,23.827644027237877,16.36575121927119,69.20678407957125,1400.1032278892876,-0.3536571773589596,0.6950188878799906
5.4399999999999995,23.975906072659622,16.573059138030054,69.4312955356956,1415.645385079381,-0.3554738407309629,0.694376012402688
5.45,24.11851654072168,16.77825388926405,69.65611845814477,1431.331051356106,-0.35728086729477987,0.6937333849190624
5.46,24.255384821868734,16.98123645040139,69.88127207142661,1447.1612848447055,-0.3590785181285697,0.6930910046737678
5.47,24.386430844469132,17.18191175205871,70.10677653740453,1463.1371495110213,-0.36086702868724735,0.6924488709016305
5.4799999999999995,24.511564786405227,17.38018447655481,70.3326513083085,1479.2597151829416,-0.3626466877829793,0.6918069828276479
5.49,24.6307229161718,17.57596266537678,70.55892007087503,1495.5300575718957,-0.3644178008961778,0.6911653396669905
5.5,24.743817176058663,17.769159093633792,70.7856009373054,1511.949258294381,-0.3661805177837289,0.6905239406249999
5.51,24.8507694285776,17.959676528833167,71.01270933605853,1528.5184048935414,-0.3679353271857714,0.6898827848971905
5.52,24.95151871446236,18.147426073084297,71.24027164599444,1545.2385908607728,-0.36968248223771144,0.689241871669248
5.53,25.04600108819848,18.332316740676895,71.46830509106803,1562.110915657375,-0.3714222713425323,0.6886012001170303
5.54,25.13414455000394,18.5142617853514,71.69682795247134,1579.1364847362356,-0.37315504778808334,0.687960769406568
5.55,25.21588840731518,18.69317639756936,71.9258598964562,1596.316409563566,-0.3748812315330482,0.6873205786940624
5.56,25.291172896697628,18.86897091211675,72.15541926225552,1613.6518076406637,-0.37660108444883256,0.686680627125888
5.57,25.35995206671558,19.04156728958989,72.3855285596237,1631.1438025257232,-0.3783151156392497,0.6860409138385904
5.58,25.42217330208282,19.210878660931733,72.61620604751256,1648.7935238556747,-0.3800236278771252,0.685401437958888
5.59,25.477787872804388,19.376820971910426,72.84746911012522,1666.6021073680795,-0.38172706799850564,0.6847621986036705
5.6,25.526743561068336,19.539318320044703,73.0793353087133,1684.5706949230487,-0.38342584006941877,0.68412319488
5.61,25.56900911943746,19.698285704837808,73.31182303342133,1702.700434525211,-0.3851203315142547,0.6834844258851106
5.62,25.60454252096946,19.853656046552505,73.54495129070543,1720.9924803457097,-0.3868111139753797,0.6828458907064079
5.63,25.633312720678113,20.005339307978268,73.77873788188032,1739.4479927442544,-0.38849850643441564,0.6822075884214704
5.64,25.655297813835745,20.153273901457542,74.01319974866844,1758.0681382911987,-0.3901829588023513,0.6815695180980479
5.6499999999999995,25.670452305452912,20.297379829076583,74.24835303828736,1776.8540897896614,-0.3918650072554475,0.6809316787940626
5.66,25.678780224922377,20.437588721454702,74.48421893140913,1795.8070262976903,-0.3935451123217822,0.680294069557608
5.67,25.68024360766676,20.573827622151082,74.72080861407318,1814.9281331504549,-0.39522373323594107,0.6796566894269505
5.68,25.674838161394263,20.706032888474734,74.95814144344408,1834.2186019824971,-0.396901464140803,0.6790195374305279
5.6899999999999995,25.662548664482603,20.83414177826095,75.1962306641845,1853.679630750003,-0.39857867508904593,0.6783826125869504
5.7,25.643374158148223,20.958082908579204,75.43509353124661,1873.3124237531233,-0.4002559248758974,0.6777459139049999
5.71,25.617311650036598,21.077796009616815,75.67474498765054,1893.1181916583257,-0.4019338083346076,0.6771094403836304
5.72,25.58436124880552,21.19321919677041,75.91519791720876,1913.0981515208007,-0.4036127330631485,0.676473191011968
5.7299999999999995,25.5445267196364,21.30429792475995,76.15646496993764,1933.2535268068923,-0.4052933460719431,0.6758371647693104
5.74,25.497831654911554,21.41097741364197,76.3985675381889,1953.5855474165762,-0.40697607035826516,0.6752013606251279
5.75,25.44427324436876,21.5131950357287,76.64151018644472,1974.0954497059665,-0.40866153977931846,0.6745657775390624
5.76,25.38388889692027,21.61090577806877,76.88531008387835,1994.784476509883,-0.410350281934646,0.6739304144609279
5.77,25.316694484804017,21.704055789417875,77.1299792084343,2015.6538771644355,-0.41204285034452437,0.6732952703307105
5.78,25.24271076081382,21.792594519979495,77.37552464692604,2036.7049075296613,-0.4137398371585792,0.6726603440785678
5.79,25.16198876906572,21.87648246338351,77.62196706234928,2057.9388300121896,-0.4154417668350598,0.6720256346248306
5.8,25.07455101548025,21.95567082384892,77.86930953325277,2079.3569135879643,-0.41714920646727577,0.67139114088
5.81,24.980444505922463,22.03011788730367,78.11756394739649,2100.9604338249865,-0.4188627490454415,0.6707568617447506
5.82,24.879715503122462,22.099788456168096,78.36674228956427,2122.7506729061106,-0.4205830163080244,0.670122796109928
5.83,24.77240958418019,22.164636783610234,78.61684886765433,2144.7289196518627,-0.42231051522858276,0.6694889428565505
5.84,24.658598401876695,22.224635714966595,78.86789819786591,2166.8964695433256,-0.424045932955603,0.668855300855808
5.85,24.538324800740224,22.27975174605355,79.11989319631896,2189.254624745033,-0.42578965055793383,0.6682218689690623
5.86,24.411665851941503,22.329951276973755,79.37284628664737,2211.804694127928,-0.4275424168755318,0.667588646047848
5.87,24.278686184833674,22.37521161134253,79.62675986931647,2234.547993292336,-0.4293047800188324,0.6669556309338704
5.88,24.13945299901793,22.415496030472145,79.8816388111872,2257.485844591005,-0.4310773665635917,0.6663228224590081
5.89,23.99406067128616,22.450795524104933,80.13749593337289,2280.6195771521648,-0.43286066954762936,0.6656902194453104
5.8999999999999995,23.842581219560774,22.481082615500657,80.39433177859672,2303.9505269026304,-0.43465522366135123,0.665057820705
5.91,23.685103341177378,22.50634139456049,80.65214669390544,2327.4800365909505,-0.4364618342718002,0.6644256250404704
5.92,23.521727244605742,22.526553813863362,80.91095453647192,2351.209455810582,-0.43828091723244067,0.6637936312442879
5.93,23.35254356297435,22.5417081075701,81.17074874501014,2375.1401410231256,-0.44011302528974605,0.6631618380991905
5.9399999999999995,23.177655200854616,22.551794247842903,81.43153527493355,2399.2734555815778,-0.44195877423772373,0.6625302443780879
5.95,22.997170855879308,22.556802930736023,81.69331552068186,2423.6107697536386,-0.44381876635712886,0.6618988488440625
5.96,22.811199093275945,22.55673045245266,81.95609289707579,2448.153460745043,-0.4456935960500713,0.6612676502503679
5.97,22.619856743552877,22.551576863757845,82.21986662004353,2472.9029127229537,-0.4475836714090638,0.6606366473404305
5.9799999999999995,22.423268073431398,22.54133462372573,82.48463637234592,2497.860516839372,-0.4494896703272235,0.660005838847848
5.99,22.221555224398813,22.526016396788354,82.75040075032437,2523.0276712546,-0.4514120454317785,0.6593752234963903
6.0,22.014836526422553,22.505617538404305,83.01715868229783,2548.4057811607327,-0.4533514296826088,0.6587448
6.01,21.803263574733084,22.480155939196237,83.28490975426881,2573.996258805204,-0.4553083365689569,0.6581145670627904
6.02,21.58696338572568,22.449629531361403,83.55364907123004,2599.8005235143582,-0.4572832558265137,0.657484523379048
6.03,21.366073924111088,22.41406718693337,83.8233710206524,2625.82000171707,-0.4592767948677303,0.6568546676332303
6.04,21.140752054482782,22.373472678207857,84.09407817882469,2652.05612696839,-0.4612892771375115,0.656224998499968
6.05,20.911134393803685,22.327874132243107,84.36576098515116,2678.510339973251,-0.4633213200436761,0.6555955146440624
6.06,20.67738705916922,22.277281542354277,84.63841542455566,2705.184088610199,-0.46537351985373765,0.654966214720488
6.07,20.43965893908975,22.221732390943416,84.91203543111229,2732.0788279551634,-0.46744617279926265,0.6543370973743904
6.08,20.198113718874914,22.16124474685765,85.18661029963206,2759.1960203052668,-0.4695397930380234,0.653708161241088
6.09,19.952923458627385,22.09585241957584,85.46214309651774,2786.537135202686,-0.4716548762059766,0.6530794049460704
6.1,19.704250458974762,22.02558448551136,85.7386183815004,2814.103649458538,-0.4737918759264303,0.6524508271049999
6.11,19.45221179890743,21.930175746215177,86.01517982555025,2841.897047176813,-0.47564611028527276,0.6518224263237105
6.12,19.19702701179887,21.849064494190973,86.29344667885155,2869.918819778335,-0.47781600641975663,0.6511942011982079
6.13,18.938886801237057,21.763142163466707,86.57262887401428,2898.170466024786,-0.4800086692692997,0.6505661503146706
6.14,18.677971814385398,21.67244831350831,86.85271347579325,2926.653492042746,-0.48222431859526255,0.6499382722494479
6.15,18.41446895541219,21.5770281120738,87.13369351441929,2955.3694113477827,-0.4844634039403228,0.6493105655690624
6.16,18.14856569118618,21.476921103057986,87.41555435007011,2984.3197448685723,-0.4867262942117242,0.6486830288302079
6.17,17.880447422209528,21.372189151519944,87.69828402168287,3013.5060209710796,-0.48901331511164026,0.6480556605797505
6.18,17.610318640259006,21.262873307138275,87.98187116899057,3042.929775482752,-0.49132472251360204,0.6474284593547279
6.1899999999999995,17.33836754549623,21.14903855416792,88.26630195081178,3072.592551716772,-0.49366075308938706,0.6468014236823505
6.2,17.064794992466627,21.030730291648144,88.55156326882641,3102.495900496339,-0.4960218129486692,0.6461745520800001
6.21,16.78980717613464,20.908018487154582,88.83764711010647,3132.6413801789863,-0.49840814284370005,0.6455478430552305
6.22,16.51358875027738,20.780957347274576,89.12452441705891,3163.03055668096,-0.5008198302495432,0.6449212951057681
6.2299999999999995,16.236366749691783,20.649614736340542,89.41219401482073,3193.6650035016078,-0.5032573393125815,0.6442949067195104
6.24,15.958336879805321,20.514065063457924,89.70063951764973,3224.5463017478314,-0.5057206670034474,0.6436686763745281
6.25,15.679708393297485,20.374368097598282,89.98983701982273,3255.6760401585507,-0.5082100087302794,0.6430426025390624
6.26,15.400688436422152,20.230599931604516,90.27977558266852,3287.055815129246,-0.510725751769888,0.642416683671528
6.27,15.121487100985977,20.082834916051976,90.57043580205877,3318.687230736505,-0.5132678112396764,0.6417909182205105
6.28,14.84232090088734,19.93114756496728,90.86180624385277,3350.5718987626265,-0.5158363518949488,0.641165304624768
6.29,14.563397382649262,19.775627766023955,91.15386460302922,3382.711438720249,-0.5184314659123237,0.6405398413132306
6.3,14.284936784962001,19.61634083101743,91.44659636803344,3415.1074778770453,-0.5210533983289223,0.6399145267049999
6.31,14.007147199891294,19.45338499907512,91.73998159175959,3447.761651280427,-0.5237018842500678,0.6392893592093506
6.32,13.730239304705236,19.286833965855482,92.03400157408039,3480.6756017823095,-0.5263773516295592,0.6386643372257279
6.33,13.45443395382249,19.116788121560486,92.32864045716144,3513.850980063893,-0.5290795821016981,0.6380394591437505
6.34,13.179948138549179,18.943331751686635,92.62388063574559,3547.2894446605187,-0.5318085733244355,0.6374147233432079
6.35,12.906987019790868,18.766555835044493,92.91969927406886,3580.9926619865273,-0.5345643798558516,0.6367901281940626
6.36,12.635766012850887,18.586560277595325,93.21607647706338,3614.962306360182,-0.537346981245252,0.6361656720564479
6.37,12.366506299228426,18.40343399281375,93.51299993713057,3649.2000600286087,-0.5401561801915397,0.6355413532806704
6.38,12.099412385141807,18.21728435691599,93.81044633324913,3683.707613192808,-0.5429919707273066,0.6349171702072081
6.39,11.834693680671634,18.028202244927325,94.10839374637041,3718.48666403267,-0.5458542332061317,0.6342931211667104
6.4,11.572572947585018,17.836302162697564,94.40683014760758,3753.538918732059,-0.5487429098695443,0.6336692044800001
6.41,11.313245868678163,17.64167914197676,94.70572720001735,3788.866091503903,-0.5516576581804152,0.6330454184580705
6.42,11.05692022186448,17.44444207327012,95.00506845223555,3824.4699046153714,-0.5545984584322395,0.632421761402088
6.43,10.803812485184771,17.24469765793653,95.30483552920548,3860.3520884130435,-0.5575650757882378,0.6317982316033904
6.4399999999999995,10.554123326964069,17.04255604140759,95.60500928051643,3896.514381348145,-0.5605573545174453,0.631174827343488
6.45,10.308040623805127,16.838125982387947,95.90556443424316,3932.958530001816,-0.5635749397663855,0.6305515468940626
6.46,10.065784435677049,16.63152413023034,96.20649239911205,3969.6862891104083,-0.5666175410956782,0.629928388516968
6.47,9.827535481839888,16.422863776734324,96.50776172672889,4006.699421590848,-0.5696849739504233,0.6293053504642305
6.4799999999999995,9.59349961656959,16.2122530885572,96.80936081637743,4043.9996985660114,-0.5727769598509296,0.628682430978048
6.49,9.363858650975954,15.999816887181307,97.11126817329702,4081.5888993901535,-0.5758930511385755,0.6280596282907905
6.5,9.138806745702356,15.78567186412965,97.413460623063,4119.468811674361,-0.5790330333551295,0.627436940625
6.51,8.880452400023312,15.44666078154287,97.7464186641445,4157.641231312076,-0.5839193753932738,0.6268143661933905
6.52,8.664526315593227,15.225223285827267,98.05023963614902,4196.107962504625,-0.587174156048806,0.626191903198848
6.53,8.453759211435443,15.002331114530563,98.35432889396498,4234.870817786809,-0.5904540652612353,0.6255695498344304
6.54,8.248330626753956,14.778101147447241,98.65866604221009,4273.93161805251,-0.593758653898001,0.6249473042833681
6.55,8.048411960779356,14.552666053296745,98.963232295379,4313.292192580374,-0.5970877260442565,0.6243251647190624
6.56,7.854173722680077,14.326138995083163,99.26801364285765,4352.954379059496,-0.6004406545782083,0.6237031293050881
6.57,7.665782999781938,14.09865014829865,99.5729941247355,4392.920023615169,-0.6038172843360187,0.6230811961951904
6.58,7.483400659836704,13.870317406665764,99.87815299627943,4433.190980834648,-0.6072170428353035,0.6224593635332879
6.59,7.310155622893014,13.640115874627257,100.1841314514621,4473.769113792987,-0.6108629020173301,0.6218376294534704
6.6,7.14043731907245,13.410652261307881,100.48970158442228,4514.656294078887,-0.6143205541829496,0.62121599208
6.61,6.977198378083948,13.18075034538446,100.79540944737931,4555.854401820598,-0.6178007248118136,0.6205944495273105
6.62,6.820583469743447,12.950533556355563,101.10124703194863,4597.365325711837,-0.621302905790202,0.6199729999000078
6.63,6.670731095609942,12.720131825730608,101.40719678158112,4639.190963037793,-0.6248267627404123,0.6193516412928705
6.64,6.527774055248827,12.489675408941002,101.71324144057586,4681.333219701122,-0.6283716502589264,0.6187303717908479
6.65,6.391850305041522,12.259292899216058,102.01937535333278,4723.794010248012,-0.6319372246653725,0.6181091894690625
6.66,6.263077922063272,12.029116969791358,102.32558065258586,4766.575257894256,-0.6355228976625562,0.617488092392808
6.67,6.141576355351923,11.799276161323293,102.63184552471307,4809.6788945514145,-0.639128251757017,0.6168670786175504
6.68,6.027469051057935,11.569900402935525,102.93816178879202,4853.106860852969,-0.642752717288663,0.6162461461889279
6.6899999999999995,5.92085380024849,11.341120522602687,103.24451314074383,4896.861106180536,-0.6463957636502583,0.6156252931427504
6.7,5.821840355863219,11.113067718035115,103.55089232015327,4940.943588690127,-0.6500569138291288,0.615004517505
6.71,5.730526789661325,10.88587495709624,103.85728906326027,4985.3562753384185,-0.6537355741508084,0.6143838172918303
6.72,5.647005822198876,10.659667366275853,104.16369327095012,5030.1011419091055,-0.6574312414794528,0.613763190509568
6.7299999999999995,5.571363576562849,10.43458309139141,104.47009310397758,5075.180173039257,-0.6611433161304103,0.6131426351547105
6.74,5.503676759418972,10.210742946130487,104.7764862590747,5120.595362245729,-0.664871290400936,0.6125221492139279
6.75,5.444029477463606,9.988282100199086,105.08285850857578,5166.348711951603,-0.6686145667376927,0.6119017306640625
6.76,5.3924825276766715,9.767324420992209,105.38920497129327,5212.442233512685,-0.6723726401421404,0.611281377472128
6.77,5.349104108662819,9.548001192614295,105.69552126279054,5258.877947244027,-0.6761448272659635,0.6106610875953106
6.78,5.313951379528349,9.33044512995989,106.00180107615111,5305.657882446496,-0.6799306843824013,0.6100408589809678
6.79,5.287071282299986,9.114777190806024,106.30803262200445,5352.784077433362,-0.6837295814616946,0.6094206895666305
6.8,5.268514725535585,8.901122671481312,106.61422146391128,5400.258579556967,-0.6875408788638586,0.6088005772799999
6.81,5.258315852288051,8.689608184976287,106.92035128877406,5448.083445235393,-0.6913640588124079,0.6081805200389506
6.82,5.256509632471034,8.48036049722346,107.22643017215819,5496.260739979195,-0.6951984644497166,0.607560515751528
6.83,5.263122410230873,8.273500245281431,107.5324502547558,5544.792538418141,-0.6990436611665005,0.6069405623159505
6.84,5.278173216672184,8.06915534189098,107.8384044888483,5593.680924328045,-0.7028989411929423,0.6063206576206079
6.85,5.301679789520802,7.867439533052681,108.1442948297164,5642.927990657585,-0.7067637776856804,0.6057007995440624
6.86,5.333646496725273,7.6684764196962565,108.45012247928531,5692.535839555197,-0.7106376619501091,0.605080985955048
6.87,5.374076756347408,7.472382655598764,108.75588914480417,5742.506582395974,-0.7145198147163841,0.6044612147124704
6.88,5.422963657308587,7.279276939544588,109.06158740711902,5792.8423398086525,-0.7184099335114678,0.603841483665408
6.89,5.480299296726501,7.089279432016242,109.36721821921334,5843.545241702592,-0.7223071908799611,0.6032217906531104
6.9,5.546065240631687,6.902496928648137,109.67279014693769,5894.617427294823,-0.7262111872248043,0.602602133505
6.91,5.620235488563658,6.719045289313815,109.97830305279481,5946.061045137101,-0.7301213828261018,0.6019825100406705
6.92,5.702784813573357,6.5390340598752585,110.28375484734255,5997.878253143059,-0.734037176663584,0.601362918069888
6.93,5.793672875825673,6.362573914542141,110.58915595009597,6050.071218615335,-0.7379579425183951,0.6007433553925905
6.9399999999999995,5.892864330695145,6.189772466615576,110.89450115106898,6102.642118272778,-0.7418833133316934,0.6001238197988881
6.95,6.0003048229717715,6.020732638102948,111.19980125075782,6155.593138277682,-0.745812609411142,0.5995043090690624
6.96,6.115938497145661,5.85556044342687,111.50505941206036,6208.926474263046,-0.7497454580121502,0.5988848209735679
6.97,6.23971021290082,5.694355062143267,111.81028132966647,6262.644331359908,-0.7536811389908348,0.5982653532730305
6.9799999999999995,6.371552510584932,5.537218138577717,112.11547548502196,6316.7489242246875,-0.7576193600496854,0.5976459037182479
6.99,6.511387115397244,5.384243598589898,112.42064605869083,6371.2424770665775,-0.7615594446498523,0.5970264700501905
7.0,6.659139782565714,5.235529968764054,112.72579756222495,6426.127223674962,-0.7655011264533439,0.59640705
7.01,6.814728351058107,5.091163057073344,113.03094159660913,6481.405407446911,-0.7694438397522527,0.5957876412889904
7.02,6.978056601046675,4.951241507536509,113.33608773946492,6537.0792814146735,-0.7733868888291734,0.5951682416286479
7.03,7.1490302476355065,4.8158466447813755,113.64124156347884,6593.151108273234,-0.777330200632532,0.5945488487206304
7.04,7.3275477152166095,4.685066430995343,113.94641369962163,6649.623160407883,-0.7812731345913662,0.593929460256768
7.05,7.51349884768414,4.558979771598915,114.25161463379706,6706.497719921871,-0.7852153080982828,0.5933100739190624
7.06,7.706776039719963,4.437671776409479,114.55685324860309,6763.777078664059,-0.7891563248685864,0.5926906873796881
7.07,7.907252265031983,4.32121604094861,114.86214567454566,6821.463538256634,-0.7930957680729184,0.5920712983009905
7.08,8.114806621650738,4.2096863012481816,115.1674901439216,6879.559410122827,-0.7970332514195433,0.591451904335488
7.09,8.329308492966984,4.103156746408706,115.47291695808798,6938.067015514741,-0.800968406672276,0.5908325031258705
7.1,8.550618974139695,4.0016948618983115,115.7784246700547,6996.988685541143,-0.8049008529753597,0.590213092305
7.11,8.778604251559113,3.9053646855876214,116.08402724411968,7056.326761195344,-0.8088303457904087,0.5895936694959105
7.12,9.01310932222485,3.814231012887157,116.38974211524344,7116.08359338308,-0.8127564622649912,0.588974232311808
