,Ze_tmm,Ze_ray,A,Ze_inst,rr
2025-06-06 07:12:58+00:00,,,0.0,,0.0
2025-06-06 07:13:58+00:00,,,0.0,,0.0
2025-06-06 07:14:58+00:00,,,0.0,,0.0
2025-06-06 07:15:58+00:00,,,0.0,,0.0
2025-06-06 07:16:58+00:00,,,0.0,,0.0
2025-06-06 07:17:58+00:00,,,0.0,,0.0
2025-06-06 07:18:58+00:00,,,0.0,,0.0
2025-06-06 07:19:58+00:00,,,0.0,,0.0
2025-06-06 07:20:58+00:00,,,0.0,,0.0
2025-06-06 07:21:58+00:00,,,0.0,,0.0
2025-06-06 07:22:58+00:00,,,0.0,,0.0
2025-06-06 07:23:58+00:00,,,0.0,,0.0
2025-06-06 07:24:58+00:00,,,0.0,,0.0
2025-06-06 07:25:58+00:00,,,0.0,,0.0
2025-06-06 07:26:58+00:00,,,0.0,,0.0
2025-06-06 07:27:58+00:00,,,0.0,,0.0
2025-06-06 07:28:58+00:00,,,0.0,,0.0
2025-06-06 07:29:58+00:00,,,0.0,,0.0
2025-06-06 07:30:58+00:00,,,0.0,,0.0
2025-06-06 07:31:58+00:00,,,0.0,,0.0
2025-06-06 07:32:58+00:00,,,0.0,,0.0
2025-06-06 07:33:58+00:00,,,0.0,,0.0
2025-06-06 07:34:58+00:00,,,0.0,,0.0
2025-06-06 07:35:58+00:00,,,0.0,,0.0
2025-06-06 07:36:58+00:00,,,0.0,,0.0
2025-06-06 07:37:58+00:00,,,0.0,,0.0
2025-06-06 07:38:58+00:00,,,0.0,,0.0
2025-06-06 07:39:58+00:00,,,0.0,,0.0
2025-06-06 07:40:58+00:00,,,0.0,,0.0
2025-06-06 07:41:58+00:00,,,0.0,,0.0
2025-06-06 07:42:58+00:00,,,0.0,,0.0
2025-06-06 07:43:58+00:00,,,0.0,,0.0
2025-06-06 07:44:58+00:00,,,0.0,,0.0
2025-06-06 07:45:58+00:00,,,0.0,,0.0
2025-06-06 07:46:58+00:00,,,0.0,,0.0
2025-06-06 07:47:58+00:00,,,0.0,,0.0
2025-06-06 07:48:58+00:00,,,0.0,,0.0
2025-06-06 07:49:58+00:00,,,0.0,,0.0
2025-06-06 07:50:58+00:00,,,0.0,,0.0
2025-06-06 07:51:58+00:00,,,0.0,,0.0
2025-06-06 07:52:58+00:00,,,0.0,,0.0
2025-06-06 07:53:58+00:00,,,0.0,,0.0
2025-06-06 07:54:58+00:00,,,0.0,,0.0
2025-06-06 07:55:58+00:00,,,0.0,,0.0
2025-06-06 07:56:58+00:00,,,0.0,,0.0
2025-06-06 07:57:58+00:00,,,0.0,,0.0
2025-06-06 07:58:58+00:00,,,0.0,,0.0
2025-06-06 07:59:58+00:00,,,0.0,,0.0
2025-06-06 08:00:58+00:00,,,0.0,,0.0
2025-06-06 08:01:58+00:00,,,0.0,,0.0
2025-06-06 08:02:58+00:00,,,0.0,,0.0
2025-06-06 08:03:58+00:00,,,0.0,,0.0
2025-06-06 08:04:58+00:00,,,0.0,,0.0
2025-06-06 08:05:58+00:00,,,0.0,,0.0
2025-06-06 08:06:58+00:00,,,0.0,,0.0
2025-06-06 08:07:58+00:00,,,0.0,,0.0
2025-06-06 08:08:58+00:00,,,0.0,,0.0
2025-06-06 08:09:58+00:00,,,0.0,,0.0
2025-06-06 08:10:58+00:00,,,0.0,,0.0
2025-06-06 08:11:58+00:00,,,0.0,,0.0
2025-06-06 08:12:58+00:00,,,0.0,,0.0
2025-06-06 08:13:58+00:00,,,0.0,,0.0
2025-06-06 08:14:58+00:00,,,0.0,,0.0
2025-06-06 08:15:58+00:00,,,0.0,,0.0
2025-06-06 08:16:58+00:00,,,0.0,,0.0
2025-06-06 08:17:58+00:00,,,0.0,,0.0
2025-06-06 08:18:58+00:00,,,0.0,,0.0
2025-06-06 08:19:58+00:00,,,0.0,,0.0
2025-06-06 08:20:58+00:00,,,0.0,,0.0
2025-06-06 08:21:58+00:00,,,0.0,,0.0
2025-06-06 08:22:58+00:00,,,0.0,,0.0
2025-06-06 08:23:58+00:00,,,0.0,,0.0
2025-06-06 08:24:58+00:00,,,0.0,,0.0
2025-06-06 08:25:58+00:00,,,0.0,,0.0
2025-06-06 08:26:58+00:00,,,0.0,,0.0
2025-06-06 08:27:58+00:00,,,0.0,,0.0
2025-06-06 08:28:58+00:00,,,0.0,,0.0
2025-06-06 08:29:58+00:00,,,0.0,,0.0
2025-06-06 08:30:58+00:00,,,0.0,,0.0
2025-06-06 08:31:58+00:00,,,0.0,,0.0
2025-06-06 08:32:58+00:00,,,0.0,,0.0
2025-06-06 08:33:58+00:00,,,0.0,,0.0
2025-06-06 08:34:58+00:00,,,0.0,,0.0
2025-06-06 08:35:58+00:00,,,0.0,,0.0
2025-06-06 08:36:58+00:00,,,0.0,,0.0
2025-06-06 08:37:58+00:00,,,0.0,,0.0
2025-06-06 08:38:58+00:00,,,0.0,,0.0
2025-06-06 08:39:58+00:00,,,0.0,,0.0
2025-06-06 08:40:58+00:00,,,0.0,,0.0
2025-06-06 08:41:58+00:00,,,0.0,,0.0
2025-06-06 08:42:58+00:00,,,0.0,,0.0
2025-06-06 08:43:58+00:00,,,0.0,,0.0
2025-06-06 08:44:58+00:00,,,0.0,,0.0
2025-06-06 08:45:58+00:00,,,0.0,,0.0
2025-06-06 08:46:58+00:00,,,0.0,,0.0
2025-06-06 08:47:58+00:00,,,0.0,,0.0
2025-06-06 08:48:58+00:00,,,0.0,,0.0
2025-06-06 08:49:58+00:00,,,0.0,,0.0
2025-06-06 08:50:58+00:00,,,0.0,,0.0
2025-06-06 08:51:58+00:00,,,0.0,,0.0
2025-06-06 08:52:58+00:00,,,0.0,,0.0
2025-06-06 08:53:58+00:00,,,0.0,,0.0
2025-06-06 08:54:58+00:00,,,0.0,,0.0
2025-06-06 08:55:58+00:00,,,0.0,,0.0
2025-06-06 08:56:58+00:00,,,0.0,,0.0
2025-06-06 08:57:58+00:00,,,0.0,,0.0
2025-06-06 08:58:58+00:00,,,0.0,,0.0
2025-06-06 08:59:58+00:00,,,0.0,,0.0
2025-06-06 09:00:58+00:00,,,0.0,,0.0
2025-06-06 09:01:58+00:00,,,0.0,,0.0
2025-06-06 09:02:58+00:00,,,0.0,,0.0
2025-06-06 09:03:58+00:00,,,0.0,,0.0
2025-06-06 09:04:58+00:00,,,0.0,,0.0
2025-06-06 09:05:58+00:00,,,0.0,,0.0
2025-06-06 09:06:58+00:00,,,0.0,,0.0
2025-06-06 09:07:58+00:00,,,0.0,,0.0
2025-06-06 09:08:58+00:00,,,0.0,,0.0
2025-06-06 09:09:58+00:00,,,0.0,,0.0
2025-06-06 09:10:58+00:00,,,0.0,,0.0
2025-06-06 09:11:58+00:00,,,0.0,,0.0
2025-06-06 09:12:58+00:00,,,0.0,,0.0
2025-06-06 09:13:58+00:00,,,0.0,,0.0
2025-06-06 09:14:58+00:00,,,0.0,,0.0
2025-06-06 09:15:58+00:00,,,0.0,,0.0
2025-06-06 09:16:58+00:00,,,0.0,,0.0
2025-06-06 09:17:58+00:00,,,0.0,,0.0
2025-06-06 09:18:58+00:00,,,0.0,,0.0
2025-06-06 09:19:58+00:00,,,0.0,,0.0
2025-06-06 09:20:58+00:00,,,0.0,,0.0
2025-06-06 09:21:58+00:00,,,0.0,,0.0
2025-06-06 09:22:58+00:00,,,0.0,,0.0
2025-06-06 09:23:58+00:00,,,0.0,,0.0
2025-06-06 09:24:58+00:00,,,0.0,,0.0
2025-06-06 09:25:58+00:00,,,0.0,,0.0
2025-06-06 09:26:58+00:00,,,0.0,,0.0
2025-06-06 09:27:58+00:00,,,0.0,,0.0
2025-06-06 09:28:58+00:00,,,0.0,,0.0
2025-06-06 09:29:58+00:00,,,0.0,,0.0
2025-06-06 09:30:58+00:00,,,0.0,,0.0
2025-06-06 09:31:58+00:00,,,0.0,,0.0
2025-06-06 09:32:58+00:00,,,0.0,,0.0
2025-06-06 09:33:58+00:00,,,0.0,,0.0
2025-06-06 09:34:58+00:00,,,0.0,,0.0
2025-06-06 09:35:58+00:00,,,0.0,,0.0
2025-06-06 09:36:58+00:00,,,0.0,,0.0
2025-06-06 09:37:58+00:00,,,0.0,,0.0
2025-06-06 09:38:58+00:00,,,0.0,,0.0
2025-06-06 09:39:58+00:00,,,0.0,,0.0
2025-06-06 09:40:58+00:00,,,0.0,,0.0
2025-06-06 09:41:58+00:00,,,0.0,,0.0
2025-06-06 09:42:58+00:00,,,0.0,,0.0
2025-06-06 09:43:58+00:00,,,0.0,,0.0
2025-06-06 09:44:58+00:00,,,0.0,,0.0
2025-06-06 09:45:58+00:00,,,0.0,,0.0
2025-06-06 09:46:58+00:00,,,0.0,,0.0
2025-06-06 09:47:58+00:00,,,0.0,,0.0
2025-06-06 09:48:58+00:00,,,0.0,,0.0
2025-06-06 09:49:58+00:00,,,0.0,,0.0
2025-06-06 09:50:58+00:00,,,0.0,,0.0
2025-06-06 09:51:58+00:00,,,0.0,,0.0
2025-06-06 09:52:58+00:00,,,0.0,,0.0
2025-06-06 09:53:58+00:00,,,0.0,,0.0
2025-06-06 09:54:58+00:00,,,0.0,,0.0
2025-06-06 09:55:58+00:00,,,0.0,,0.0
2025-06-06 09:56:58+00:00,,,0.0,,0.0
2025-06-06 09:57:58+00:00,,,0.0,,0.0
2025-06-06 09:58:58+00:00,,,0.0,,0.0
2025-06-06 09:59:58+00:00,,,0.0,,0.0
2025-06-06 10:00:58+00:00,,,0.0,,0.0
2025-06-06 10:01:58+00:00,,,0.0,,0.0
2025-06-06 10:02:58+00:00,,,0.0,,0.0
2025-06-06 10:03:58+00:00,,,0.0,,0.0
2025-06-06 10:04:58+00:00,,,0.0,,0.0
2025-06-06 10:05:58+00:00,,,0.0,,0.0
2025-06-06 10:06:58+00:00,,,0.0,,0.0
2025-06-06 10:07:58+00:00,,,0.0,,0.0
2025-06-06 10:08:58+00:00,,,0.0,,0.0
2025-06-06 10:09:58+00:00,,,0.0,,0.0
2025-06-06 10:10:58+00:00,,,0.0,,0.0
2025-06-06 10:11:58+00:00,,,0.0,,0.0
2025-06-06 10:12:58+00:00,,,0.0,,0.0
2025-06-06 10:13:58+00:00,,,0.0,,0.0
2025-06-06 10:14:58+00:00,,,0.0,,0.0
2025-06-06 10:15:58+00:00,,,0.0,,0.0
2025-06-06 10:16:58+00:00,,,0.0,,0.0
2025-06-06 10:17:58+00:00,,,0.0,,0.0
2025-06-06 10:18:58+00:00,,,0.0,,0.0
2025-06-06 10:19:58+00:00,,,0.0,,0.0
2025-06-06 10:20:58+00:00,,,0.0,,0.0
2025-06-06 10:21:58+00:00,,,0.0,,0.0
2025-06-06 10:22:58+00:00,,,0.0,,0.0
2025-06-06 10:23:58+00:00,,,0.0,,0.0
2025-06-06 10:24:58+00:00,,,0.0,,0.0
2025-06-06 10:25:58+00:00,,,0.0,,0.0
2025-06-06 10:26:58+00:00,,,0.0,,0.0
2025-06-06 10:27:58+00:00,,,0.0,,0.0
2025-06-06 10:28:58+00:00,,,0.0,,0.0
2025-06-06 10:29:58+00:00,,,0.0,,0.0
2025-06-06 10:30:58+00:00,,,0.0,,0.0
2025-06-06 10:31:58+00:00,,,0.0,,0.0
2025-06-06 10:32:58+00:00,,,0.0,,0.0
2025-06-06 10:33:58+00:00,,,0.0,,0.0
2025-06-06 10:34:58+00:00,,,0.0,,0.0
2025-06-06 10:35:58+00:00,,,0.0,,0.0
2025-06-06 10:36:58+00:00,,,0.0,,0.0
2025-06-06 10:37:58+00:00,,,0.0,,0.0
2025-06-06 10:38:58+00:00,,,0.0,,0.0
2025-06-06 10:39:58+00:00,,,0.0,,0.0
2025-06-06 10:40:58+00:00,,,0.0,,0.0
2025-06-06 10:41:58+00:00,,,0.0,,0.0
2025-06-06 10:42:58+00:00,,,0.0,,0.0
2025-06-06 10:43:58+00:00,,,0.0,,0.0
2025-06-06 10:44:58+00:00,,,0.0,,0.0
2025-06-06 10:45:58+00:00,,,0.0,,0.0
2025-06-06 10:46:58+00:00,,,0.0,,0.0
2025-06-06 10:47:58+00:00,,,0.0,,0.0
2025-06-06 10:48:58+00:00,,,0.0,,0.0
2025-06-06 10:49:58+00:00,,,0.0,,0.0
2025-06-06 10:50:58+00:00,,,0.0,,0.0
2025-06-06 10:51:58+00:00,,,0.0,,0.0
2025-06-06 10:52:58+00:00,,,0.0,,0.0
2025-06-06 10:53:58+00:00,,,0.0,,0.0
2025-06-06 10:54:58+00:00,,,0.0,,0.0
2025-06-06 10:55:58+00:00,,,0.0,,0.0
2025-06-06 10:56:58+00:00,,,0.0,,0.0
2025-06-06 10:57:58+00:00,,,0.0,,0.0
2025-06-06 10:58:58+00:00,,,0.0,,0.0
2025-06-06 10:59:58+00:00,,,0.0,,0.0
2025-06-06 11:00:58+00:00,,,0.0,,0.0
2025-06-06 11:01:58+00:00,,,0.0,,0.0
2025-06-06 11:02:58+00:00,,,0.0,,0.0
2025-06-06 11:03:58+00:00,,,0.0,,0.0
2025-06-06 11:04:58+00:00,,,0.0,,0.0
2025-06-06 11:05:58+00:00,,,0.0,,0.0
2025-06-06 11:06:58+00:00,,,0.0,,0.0
2025-06-06 11:07:58+00:00,,,0.0,,0.0
2025-06-06 11:08:58+00:00,,,0.0,,0.0
2025-06-06 11:09:58+00:00,,,0.0,,0.0
2025-06-06 11:10:58+00:00,,,0.0,,0.0
2025-06-06 11:11:58+00:00,,,0.0,,0.0
2025-06-06 11:12:58+00:00,,,0.0,,0.0
2025-06-06 11:13:58+00:00,,,0.0,,0.0
2025-06-06 11:14:58+00:00,,,0.0,,0.0
2025-06-06 11:15:58+00:00,,,0.0,,0.0
2025-06-06 11:16:58+00:00,,,0.0,,0.0
2025-06-06 11:17:58+00:00,,,0.0,,0.0
2025-06-06 11:18:58+00:00,,,0.0,,0.0
2025-06-06 11:19:58+00:00,,,0.0,,0.0
2025-06-06 11:20:58+00:00,,,0.0,,0.0
2025-06-06 11:21:58+00:00,,,0.0,,0.0
2025-06-06 11:22:58+00:00,,,0.0,,0.0
2025-06-06 11:23:58+00:00,,,0.0,,0.0
2025-06-06 11:24:58+00:00,,,0.0,,0.0
2025-06-06 11:25:58+00:00,,,0.0,,0.0
2025-06-06 11:26:58+00:00,,,0.0,,0.0
2025-06-06 11:27:58+00:00,,,0.0,,0.0
2025-06-06 11:28:58+00:00,,,0.0,,0.0
2025-06-06 11:29:58+00:00,,,0.0,,0.0
2025-06-06 11:30:58+00:00,,,0.0,,0.0
2025-06-06 11:31:58+00:00,,,0.0,,0.0
2025-06-06 11:32:58+00:00,,,0.0,,0.0
2025-06-06 11:33:58+00:00,,,0.0,,0.0
2025-06-06 11:34:58+00:00,,,0.0,,0.0
2025-06-06 11:35:58+00:00,,,0.0,,0.0
2025-06-06 11:36:58+00:00,,,0.0,,0.0
2025-06-06 11:37:58+00:00,,,0.0,,0.0
2025-06-06 11:38:58+00:00,,,0.0,,0.0
2025-06-06 11:39:58+00:00,,,0.0,,0.0
2025-06-06 11:40:58+00:00,,,0.0,,0.0
2025-06-06 11:41:58+00:00,,,0.0,,0.0
2025-06-06 11:42:58+00:00,,,0.0,,0.0
2025-06-06 11:43:58+00:00,,,0.0,,0.0
2025-06-06 11:44:58+00:00,,,0.0,,0.0
2025-06-06 11:45:58+00:00,,,0.0,,0.0
2025-06-06 11:46:58+00:00,,,0.0,,0.0
2025-06-06 11:47:58+00:00,,,0.0,,0.0
2025-06-06 11:48:58+00:00,,,0.0,,0.0
2025-06-06 11:49:58+00:00,,,0.0,,0.0
2025-06-06 11:50:58+00:00,,,0.0,,0.0
2025-06-06 11:51:58+00:00,,,0.0,,0.0
2025-06-06 11:52:58+00:00,,,0.0,,0.0
2025-06-06 11:53:58+00:00,,,0.0,,0.0
2025-06-06 11:54:58+00:00,,,0.0,,0.0
2025-06-06 11:55:58+00:00,,,0.0,,0.0
2025-06-06 11:56:58+00:00,,,0.0,,0.0
2025-06-06 11:57:58+00:00,,,0.0,,0.0
2025-06-06 11:58:58+00:00,,,0.0,,0.0
2025-06-06 11:59:58+00:00,,,0.0,,0.0
2025-06-06 12:00:58+00:00,,,0.0,,0.0
2025-06-06 12:01:58+00:00,,,0.0,,0.0
2025-06-06 12:02:58+00:00,,,0.0,,0.0
2025-06-06 12:03:58+00:00,,,0.0,,0.0
2025-06-06 12:04:58+00:00,,,0.0,,0.0
2025-06-06 12:05:58+00:00,,,0.0,,0.0
2025-06-06 12:06:58+00:00,,,0.0,,0.0
2025-06-06 12:07:58+00:00,,,0.0,,0.0
2025-06-06 12:08:58+00:00,,,0.0,,0.0
2025-06-06 12:09:58+00:00,,,0.0,,0.0
2025-06-06 12:10:58+00:00,,,0.0,,0.0
2025-06-06 12:11:58+00:00,,,0.0,,0.0
2025-06-06 12:12:58+00:00,,,0.0,,0.0
2025-06-06 12:13:58+00:00,,,0.0,,0.0
2025-06-06 12:14:58+00:00,,,0.0,,0.0
2025-06-06 12:15:58+00:00,,,0.0,,0.0
2025-06-06 12:16:58+00:00,,,0.0,,0.0
2025-06-06 12:17:58+00:00,,,0.0,,0.0
2025-06-06 12:18:58+00:00,,,0.0,,0.0
2025-06-06 12:19:58+00:00,,,0.0,,0.0
2025-06-06 12:20:58+00:00,,,0.0,,0.0
2025-06-06 12:21:58+00:00,,,0.0,,0.0
2025-06-06 12:22:58+00:00,,,0.0,,0.0
2025-06-06 12:23:58+00:00,,,0.0,,0.0
2025-06-06 12:24:58+00:00,,,0.0,,0.0
2025-06-06 12:25:58+00:00,,,0.0,,0.0
2025-06-06 12:26:58+00:00,,,0.0,,0.0
2025-06-06 12:27:58+00:00,,,0.0,,0.0
2025-06-06 12:28:58+00:00,,,0.0,,0.0
2025-06-06 12:29:58+00:00,,,0.0,,0.0
2025-06-06 12:30:58+00:00,,,0.0,,0.0
2025-06-06 12:31:58+00:00,,,0.0,,0.0
2025-06-06 12:32:58+00:00,,,0.0,,0.0
2025-06-06 12:33:58+00:00,,,0.0,,0.0
2025-06-06 12:34:58+00:00,,,0.0,,0.0
2025-06-06 12:35:58+00:00,,,0.0,,0.0
2025-06-06 12:36:58+00:00,,,0.0,,0.0
2025-06-06 12:37:58+00:00,,,0.0,,0.0
2025-06-06 12:38:58+00:00,,,0.0,,0.0
2025-06-06 12:39:58+00:00,,,0.0,,0.0
2025-06-06 12:40:58+00:00,,,0.0,,0.0
2025-06-06 12:41:58+00:00,,,0.0,,0.0
2025-06-06 12:42:58+00:00,,,0.0,,0.0
2025-06-06 12:43:58+00:00,,,0.0,,0.0
2025-06-06 12:44:58+00:00,,,0.0,,0.0
2025-06-06 12:45:58+00:00,,,0.0,,0.0
2025-06-06 12:46:58+00:00,,,0.0,,0.0
2025-06-06 12:47:58+00:00,,,0.0,,0.0
2025-06-06 12:48:58+00:00,,,0.0,,0.0
2025-06-06 12:49:58+00:00,,,0.0,,0.0
2025-06-06 12:50:58+00:00,,,0.0,,0.0
2025-06-06 12:51:58+00:00,,,0.0,,0.0
2025-06-06 12:52:58+00:00,,,0.0,,0.0
2025-06-06 12:53:58+00:00,,,0.0,,0.0
2025-06-06 12:54:58+00:00,,,0.0,,0.0
2025-06-06 12:55:58+00:00,,,0.0,,0.0
2025-06-06 12:56:58+00:00,,,0.0,,0.0
2025-06-06 12:57:58+00:00,,,0.0,,0.0
2025-06-06 12:58:58+00:00,,,0.0,,0.0
2025-06-06 12:59:58+00:00,,,0.0,,0.0
2025-06-06 13:00:58+00:00,,,0.0,,0.0
2025-06-06 13:01:58+00:00,,,0.0,,0.0
2025-06-06 13:02:58+00:00,,,0.0,,0.0
2025-06-06 13:03:58+00:00,,,0.0,,0.0
2025-06-06 13:04:58+00:00,,,0.0,,0.0
2025-06-06 13:05:58+00:00,,,0.0,,0.0
2025-06-06 13:06:58+00:00,,,0.0,,0.0
2025-06-06 13:07:58+00:00,,,0.0,,0.0
2025-06-06 13:08:58+00:00,,,0.0,,0.0
2025-06-06 13:09:58+00:00,,,0.0,,0.0
2025-06-06 13:10:58+00:00,,,0.0,,0.0
2025-06-06 13:11:58+00:00,,,0.0,,0.0
2025-06-06 13:12:58+00:00,,,0.0,,0.0
2025-06-06 13:13:58+00:00,,,0.0,,0.0
2025-06-06 13:14:58+00:00,,,0.0,,0.0
2025-06-06 13:15:58+00:00,,,0.0,,0.0
2025-06-06 13:16:58+00:00,,,0.0,,0.0
2025-06-06 13:17:58+00:00,,,0.0,,0.0
2025-06-06 13:18:58+00:00,,,0.0,,0.0
2025-06-06 13:19:58+00:00,,,0.0,,0.0
2025-06-06 13:20:58+00:00,,,0.0,,0.0
2025-06-06 13:21:58+00:00,,,0.0,,0.0
2025-06-06 13:22:58+00:00,,,0.0,,0.0
2025-06-06 13:23:58+00:00,,,0.0,,0.0
2025-06-06 13:24:58+00:00,,,0.0,,0.0
2025-06-06 13:25:58+00:00,,,0.0,,0.0
2025-06-06 13:26:58+00:00,,,0.0,,0.0
2025-06-06 13:27:58+00:00,,,0.0,,0.0
2025-06-06 13:28:58+00:00,,,0.0,,0.0
2025-06-06 13:29:58+00:00,,,0.0,,0.0
2025-06-06 13:30:58+00:00,,,0.0,,0.0
2025-06-06 13:31:58+00:00,,,0.0,,0.0
2025-06-06 13:32:58+00:00,,,0.0,,0.0
2025-06-06 13:33:58+00:00,,,0.0,,0.0
2025-06-06 13:34:58+00:00,,,0.0,,0.0
2025-06-06 13:35:58+00:00,,,0.0,,0.0
2025-06-06 13:36:58+00:00,,,0.0,,0.0
2025-06-06 13:37:58+00:00,,,0.0,,0.0
2025-06-06 13:38:58+00:00,,,0.0,,0.0
2025-06-06 13:39:58+00:00,,,0.0,,0.0
2025-06-06 13:40:58+00:00,,,0.0,,0.0
2025-06-06 13:41:58+00:00,,,0.0,,0.0
2025-06-06 13:42:58+00:00,,,0.0,,0.0
2025-06-06 13:43:58+00:00,,,0.0,,0.0
2025-06-06 13:44:58+00:00,,,0.0,,0.0
2025-06-06 13:45:58+00:00,,,0.0,,0.0
2025-06-06 13:46:58+00:00,,,0.0,,0.0
2025-06-06 13:47:58+00:00,,,0.0,,0.0
2025-06-06 13:48:58+00:00,,,0.0,,0.0
2025-06-06 13:49:58+00:00,,,0.0,,0.0
2025-06-06 13:50:58+00:00,,,0.0,,0.0
2025-06-06 13:51:58+00:00,,,0.0,,0.0
2025-06-06 13:52:58+00:00,,,0.0,,0.0
2025-06-06 13:53:58+00:00,,,0.0,,0.0
2025-06-06 13:54:58+00:00,,,0.0,,0.0
2025-06-06 13:55:58+00:00,,,0.0,,0.0
2025-06-06 13:56:58+00:00,,,0.0,,0.0
2025-06-06 13:57:58+00:00,,,0.0,,0.0
2025-06-06 13:58:58+00:00,,,0.0,,0.0
2025-06-06 13:59:58+00:00,,,0.0,,0.0
2025-06-06 14:00:58+00:00,,,0.0,,0.0
2025-06-06 14:01:58+00:00,,,0.0,,0.0
2025-06-06 14:02:58+00:00,,,0.0,,0.0
2025-06-06 14:03:58+00:00,,,0.0,,0.0
2025-06-06 14:04:58+00:00,,,0.0,,0.0
2025-06-06 14:05:58+00:00,,,0.0,,0.0
2025-06-06 14:06:58+00:00,,,0.0,,0.0
2025-06-06 14:07:58+00:00,,,0.0,,0.0
2025-06-06 14:08:58+00:00,,,0.0,,0.0
2025-06-06 14:09:58+00:00,,,0.0,,0.0
2025-06-06 14:10:58+00:00,,,0.0,,0.0
2025-06-06 14:11:58+00:00,,,0.0,,0.0
2025-06-06 14:12:58+00:00,,,0.0,,0.0
2025-06-06 14:13:58+00:00,,,0.0,,0.0
2025-06-06 14:14:58+00:00,,,0.0,,0.0
2025-06-06 14:15:58+00:00,,,0.0,,0.0
2025-06-06 14:16:58+00:00,,,0.0,,0.0
2025-06-06 14:17:58+00:00,,,0.0,,0.0
2025-06-06 14:18:58+00:00,,,0.0,,0.0
2025-06-06 14:19:58+00:00,,,0.0,,0.0
2025-06-06 14:20:58+00:00,,,0.0,,0.0
2025-06-06 14:21:58+00:00,,,0.0,,0.0
2025-06-06 14:22:58+00:00,,,0.0,,0.0
2025-06-06 14:23:58+00:00,,,0.0,,0.0
2025-06-06 14:24:58+00:00,,,0.0,,0.0
2025-06-06 14:25:58+00:00,,,0.0,,0.0
2025-06-06 14:26:58+00:00,,,0.0,,0.0
2025-06-06 14:27:58+00:00,,,0.0,,0.0
2025-06-06 14:28:58+00:00,,,0.0,,0.0
2025-06-06 14:29:58+00:00,,,0.0,,0.0
2025-06-06 14:30:58+00:00,,,0.0,,0.0
2025-06-06 14:31:58+00:00,,,0.0,,0.0
2025-06-06 14:32:58+00:00,,,0.0,,0.0
2025-06-06 14:33:58+00:00,,,0.0,,0.0
2025-06-06 14:34:58+00:00,,,0.0,,0.0
2025-06-06 14:35:58+00:00,,,0.0,,0.0
2025-06-06 14:36:58+00:00,,,0.0,,0.0
2025-06-06 14:37:58+00:00,,,0.0,,0.0
2025-06-06 14:38:58+00:00,,,0.0,,0.0
2025-06-06 14:39:58+00:00,,,0.0,,0.0
2025-06-06 14:40:58+00:00,,,0.0,,0.0
2025-06-06 14:41:58+00:00,,,0.0,,0.0
2025-06-06 14:42:58+00:00,,,0.0,,0.0
2025-06-06 14:43:58+00:00,,,0.0,,0.0
2025-06-06 14:44:58+00:00,,,0.0,,0.0
2025-06-06 14:45:58+00:00,,,0.0,,0.0
2025-06-06 14:46:58+00:00,,,0.0,,0.0
2025-06-06 14:47:58+00:00,,,0.0,,0.0
2025-06-06 14:48:58+00:00,,,0.0,,0.0
2025-06-06 14:49:58+00:00,,,0.0,,0.0
2025-06-06 14:50:58+00:00,,,0.0,,0.0
2025-06-06 14:51:58+00:00,,,0.0,,0.0
2025-06-06 14:52:58+00:00,,,0.0,,0.0
2025-06-06 14:53:58+00:00,,,0.0,,0.0
2025-06-06 14:54:58+00:00,,,0.0,,0.0
2025-06-06 14:55:58+00:00,,,0.0,,0.0
2025-06-06 14:56:58+00:00,,,0.0,,0.0
2025-06-06 14:57:58+00:00,,,0.0,,0.0
2025-06-06 14:58:58+00:00,,,0.0,,0.0
2025-06-06 14:59:58+00:00,,,0.0,,0.0
2025-06-06 15:00:58+00:00,,,0.0,,0.0
2025-06-06 15:01:58+00:00,,,0.0,,0.0
2025-06-06 15:02:58+00:00,,,0.0,,0.0
2025-06-06 15:03:58+00:00,,,0.0,,0.0
2025-06-06 15:04:58+00:00,,,0.0,,0.0
2025-06-06 15:05:58+00:00,,,0.0,,0.0
2025-06-06 15:06:58+00:00,,,0.0,,0.0
2025-06-06 15:07:58+00:00,,,0.0,,0.0
2025-06-06 15:08:58+00:00,,,0.0,,0.0
2025-06-06 15:09:58+00:00,,,0.0,,0.0
2025-06-06 15:10:58+00:00,,,0.0,,0.0
2025-06-06 15:11:58+00:00,,,0.0,,0.0
2025-06-06 15:12:58+00:00,,,0.0,,0.0
2025-06-06 15:13:58+00:00,,,0.0,,0.0
2025-06-06 15:14:58+00:00,,,0.0,,0.0
2025-06-06 15:15:58+00:00,,,0.0,,0.0
2025-06-06 15:16:58+00:00,,,0.0,,0.0
2025-06-06 15:17:58+00:00,,,0.0,,0.0
2025-06-06 15:18:58+00:00,,,0.0,,0.0
2025-06-06 15:19:58+00:00,,,0.0,,0.0
2025-06-06 15:20:58+00:00,,,0.0,,0.0
2025-06-06 15:21:58+00:00,,,0.0,,0.0
2025-06-06 15:22:58+00:00,,,0.0,,0.0
2025-06-06 15:23:58+00:00,,,0.0,,0.0
2025-06-06 15:24:58+00:00,,,0.0,,0.0
2025-06-06 15:25:58+00:00,,,0.0,,0.0
2025-06-06 15:26:58+00:00,,,0.0,,0.0
2025-06-06 15:27:58+00:00,,,0.0,,0.0
2025-06-06 15:28:58+00:00,,,0.0,,0.0
2025-06-06 15:29:58+00:00,,,0.0,,0.0
2025-06-06 15:30:58+00:00,,,0.0,,0.0
